,x,y,x_std,y_std
0,1.0,44.66850280761719,0.0,0.0
1,3.0,45.92219924926758,0.0,0.0
2,5.0,46.658203125,0.0,0.0
3,7.0,47.07499313354492,0.0,0.0
4,9.0,47.180965423583984,0.0,0.0
5,11.0,47.539554595947266,0.0,0.0
6,13.0,48.05590057373047,0.0,0.0
7,15.0,48.55118179321289,0.0,0.0
8,17.0,48.90349578857422,0.0,0.0
9,19.0,49.02271270751953,0.0,0.0
10,21.0,49.142845153808594,0.0,0.0
11,23.0,49.508846282958984,0.0,0.0
12,25.0,50.052982330322266,0.0,0.0
13,27.0,50.48467254638672,0.0,0.0
14,29.0,50.74944305419922,0.0,0.0
15,31.0,50.973506927490234,0.0,0.0
16,33.0,51.29259490966797,0.0,0.0
17,35.0,51.80727767944336,0.0,0.0
18,37.0,52.19227981567383,0.0,0.0
19,39.0,52.58675765991211,0.0,0.0
20,41.0,52.73721694946289,0.0,0.0
21,43.0,52.991153717041016,0.0,0.0
22,45.0,53.3535270690918,0.0,0.0
23,47.0,53.51136016845703,0.0,0.0
24,49.0,53.83171844482422,0.0,0.0
25,51.0,54.213661193847656,0.0,0.0
26,53.0,54.604820251464844,0.0,0.0
27,55.0,54.890098571777344,0.0,0.0
28,57.0,55.18046188354492,0.0,0.0
29,59.0,55.35719680786133,0.0,0.0
30,61.0,55.77717208862305,0.0,0.0
31,63.0,56.0220947265625,0.0,0.0
32,65.0,56.58694076538086,0.0,0.0
33,67.0,56.90935516357422,0.0,0.0
34,69.0,57.30478286743164,0.0,0.0
35,71.0,57.985687255859375,0.0,0.0
36,73.0,58.19554901123047,0.0,0.0
37,75.0,58.408119201660156,0.0,0.0
38,77.0,58.69585418701172,0.0,0.0
39,79.0,59.06269454956055,0.0,0.0
40,81.0,59.513885498046875,0.0,0.0
41,83.0,59.9776611328125,0.0,0.0
42,85.0,60.616817474365234,0.0,0.0
43,87.0,60.45471954345703,0.0,0.0
44,89.0,60.69845962524414,0.0,0.0
45,91.0,61.36638259887695,0.0,0.0
46,93.0,61.6238899230957,0.0,0.0
47,95.0,61.79777908325195,0.0,0.0
48,97.0,61.885414123535156,0.0,0.0
49,99.0,62.15107727050781,0.0,0.0
50,101.0,62.787811279296875,0.0,0.0
51,103.0,63.06825256347656,0.0,0.0
52,105.0,63.25784683227539,0.0,0.0
53,107.0,63.741363525390625,0.0,0.0
54,109.0,63.839752197265625,0.0,0.0
55,111.0,64.1384048461914,0.0,0.0
56,113.0,64.23914337158203,0.0,0.0
57,115.0,64.34048461914062,0.0,0.0
58,117.0,64.34048461914062,0.0,0.0
59,119.0,64.96160888671875,0.0,0.0
60,121.0,65.17382049560547,0.0,0.0
61,123.0,65.82685852050781,0.0,0.0
62,125.0,65.71626281738281,0.0,0.0
63,127.0,66.05025482177734,0.0,0.0
64,129.0,66.276611328125,0.0,0.0
65,131.0,66.276611328125,0.0,0.0
66,133.0,66.50601959228516,0.0,0.0
67,135.0,66.9743423461914,0.0,0.0
68,137.0,67.09347534179688,0.0,0.0
69,139.0,67.45590209960938,0.0,0.0
70,141.0,67.70188903808594,0.0,0.0
71,143.0,67.82621002197266,0.0,0.0
72,145.0,68.3327865600586,0.0,0.0
73,147.0,68.5918197631836,0.0,0.0
74,149.0,68.8548355102539,0.0,0.0
75,151.0,69.1219482421875,0.0,0.0
76,153.0,69.53060913085938,0.0,0.0
77,155.0,70.09107971191406,0.0,0.0
78,157.0,70.2341079711914,0.0,0.0
79,159.0,70.2341079711914,0.0,0.0
80,161.0,70.81843566894531,0.0,0.0
81,163.0,70.2341079711914,0.0,0.0
82,165.0,70.37834167480469,0.0,0.0
83,167.0,70.96768188476562,0.0,0.0
84,169.0,71.27009582519531,0.0,0.0
85,171.0,71.57792663574219,0.0,0.0
86,173.0,72.05023193359375,0.0,0.0
87,175.0,72.86737060546875,0.0,0.0
88,177.0,72.37246704101562,0.0,0.0
89,179.0,72.21060180664062,0.0,0.0
90,181.0,72.5358657836914,0.0,0.0
91,183.0,73.0355453491211,0.0,0.0
92,185.0,73.55011749267578,0.0,0.0
93,187.0,73.55011749267578,0.0,0.0
94,189.0,74.08049011230469,0.0,0.0
95,191.0,74.26095581054688,0.0,0.0
96,193.0,74.62762451171875,0.0,0.0
97,195.0,74.62762451171875,0.0,0.0
98,197.0,75.38511657714844,0.0,0.0
99,199.0,75.97576904296875,0.0,0.0
