,x,y,x_std,y_std
136,273.0,70.62835693359375,0.0,0.0
137,275.0,70.82560729980469,0.0,0.0
138,277.0,71.025146484375,0.0,0.0
139,279.0,71.2270278930664,0.0,0.0
140,281.0,71.4312973022461,0.0,0.0
141,283.0,71.4312973022461,0.0,0.0
142,285.0,72.05908203125,0.0,0.0
143,287.0,72.05908203125,0.0,0.0
144,289.0,72.2735366821289,0.0,0.0
145,291.0,72.2735366821289,0.0,0.0
146,293.0,72.71060180664062,0.0,0.0
147,295.0,72.71060180664062,0.0,0.0
148,297.0,72.93335723876953,0.0,0.0
149,299.0,73.15902709960938,0.0,0.0
150,301.0,72.93335723876953,0.0,0.0
151,303.0,73.15902709960938,0.0,0.0
152,305.0,73.61940002441406,0.0,0.0
153,307.0,73.85426330566406,0.0,0.0
154,309.0,74.09236145019531,0.0,0.0
155,311.0,74.57862854003906,0.0,0.0
156,313.0,74.33380889892578,0.0,0.0
157,315.0,74.33380889892578,0.0,0.0
158,317.0,74.33380889892578,0.0,0.0
159,319.0,74.82697296142578,0.0,0.0
160,321.0,74.82697296142578,0.0,0.0
161,323.0,75.33462524414062,0.0,0.0
162,325.0,75.5941390991211,0.0,0.0
163,327.0,75.5941390991211,0.0,0.0
164,329.0,75.5941390991211,0.0,0.0
165,331.0,76.1250991821289,0.0,0.0
166,333.0,76.1250991821289,0.0,0.0
167,335.0,76.1250991821289,0.0,0.0
168,337.0,76.1250991821289,0.0,0.0
169,339.0,76.39678955078125,0.0,0.0
170,341.0,76.39678955078125,0.0,0.0
171,343.0,76.67279815673828,0.0,0.0
172,345.0,76.67279815673828,0.0,0.0
173,347.0,76.95327758789062,0.0,0.0
174,349.0,77.23834228515625,0.0,0.0
175,351.0,77.23834228515625,0.0,0.0
176,353.0,77.52815246582031,0.0,0.0
177,355.0,77.52815246582031,0.0,0.0
178,357.0,78.12268829345703,0.0,0.0
179,359.0,78.12268829345703,0.0,0.0
180,361.0,78.42774200439453,0.0,0.0
181,363.0,78.42774200439453,0.0,0.0
182,365.0,78.42774200439453,0.0,0.0
183,367.0,78.73823547363281,0.0,0.0
184,369.0,78.73823547363281,0.0,0.0
185,371.0,79.05438232421875,0.0,0.0
186,373.0,79.05438232421875,0.0,0.0
187,375.0,79.3763427734375,0.0,0.0
188,377.0,79.3763427734375,0.0,0.0
189,379.0,79.70435333251953,0.0,0.0
190,381.0,80.03865051269531,0.0,0.0
191,383.0,80.03865051269531,0.0,0.0
192,385.0,80.03865051269531,0.0,0.0
193,387.0,80.03865051269531,0.0,0.0
194,389.0,81.0817642211914,0.0,0.0
195,391.0,81.0817642211914,0.0,0.0
196,393.0,81.0817642211914,0.0,0.0
197,395.0,81.0817642211914,0.0,0.0
198,397.0,81.44379425048828,0.0,0.0
199,399.0,81.8134536743164,0.0,0.0
200,401.0,81.44379425048828,0.0,0.0
201,403.0,81.8134536743164,0.0,0.0
202,405.0,81.8134536743164,0.0,0.0
203,407.0,82.19112396240234,0.0,0.0
204,409.0,82.19112396240234,0.0,0.0
205,411.0,82.57708740234375,0.0,0.0
206,413.0,82.97176361083984,0.0,0.0
207,415.0,82.97176361083984,0.0,0.0
208,417.0,82.97176361083984,0.0,0.0
209,419.0,83.37553405761719,0.0,0.0
210,421.0,83.37553405761719,0.0,0.0
211,423.0,83.78885650634766,0.0,0.0
212,425.0,83.37553405761719,0.0,0.0
213,427.0,83.78885650634766,0.0,0.0
214,429.0,83.78885650634766,0.0,0.0
215,431.0,84.21211242675781,0.0,0.0
216,433.0,84.21211242675781,0.0,0.0
217,435.0,84.21211242675781,0.0,0.0
218,437.0,85.0905990600586,0.0,0.0
219,439.0,84.6458511352539,0.0,0.0
220,441.0,85.54690551757812,0.0,0.0
221,443.0,85.0905990600586,0.0,0.0
222,445.0,85.0905990600586,0.0,0.0
223,447.0,85.0905990600586,0.0,0.0
224,449.0,85.54690551757812,0.0,0.0
225,451.0,86.49666595458984,0.0,0.0
226,453.0,85.54690551757812,0.0,0.0
227,455.0,86.01537322998047,0.0,0.0
228,457.0,86.01537322998047,0.0,0.0
229,459.0,86.49666595458984,0.0,0.0
230,461.0,86.01537322998047,0.0,0.0
231,463.0,86.99153137207031,0.0,0.0
232,465.0,86.99153137207031,0.0,0.0
233,467.0,87.5007095336914,0.0,0.0
234,469.0,86.49666595458984,0.0,0.0
235,471.0,87.5007095336914,0.0,0.0
236,473.0,87.5007095336914,0.0,0.0
237,475.0,88.02506256103516,0.0,0.0
238,477.0,88.02506256103516,0.0,0.0
239,479.0,88.02506256103516,0.0,0.0
240,481.0,88.56553649902344,0.0,0.0
241,483.0,88.02506256103516,0.0,0.0
242,485.0,88.56553649902344,0.0,0.0
243,487.0,89.12310791015625,0.0,0.0
244,489.0,89.12310791015625,0.0,0.0
245,491.0,89.12310791015625,0.0,0.0
246,493.0,89.69892120361328,0.0,0.0
247,495.0,89.69892120361328,0.0,0.0
248,497.0,89.69892120361328,0.0,0.0
249,499.0,90.2941665649414,0.0,0.0
