0.25	0
0.75	0
1.25	0
1.75	-0.002
2.25	-0.002
2.75	0
3.25	0
3.75	0
4.25	0
4.75	0
5.25	0
5.75	0
6.25	0
6.75	0.001
7.25	0.001
7.75	0.001
8.25	0.001
8.75	0.002
9.25	0.002
9.75	0.002
10.25	0.002
10.75	0.001
11.25	0.001
11.75	0.003
12.25	0.003
12.75	0.002
13.25	0.002
13.75	0.003
14.25	0.003
14.75	0.003
15.25	0.003
15.75	0.003
16.25	0.003
16.75	0.003
17.25	0.003
17.75	0.004
18.25	0.004
18.75	0.004
19.25	0.004
19.75	0.004
20.25	0.004
20.75	0.005
21.25	0.005
21.75	0.005
22.25	0.005
22.75	0.005
23.25	0.005
23.75	0.005
24.25	0.005
24.75	0.006
25.25	0.006
25.75	0.006
26.25	0.006
26.75	0.006
27.25	0.006
27.75	0.007
28.25	0.007
28.75	0.007
29.25	0.007
29.75	0.007
30.25	0.007
30.75	0.008
31.25	0.008
31.75	0.008
32.25	0.008
32.75	0.008
33.25	0.008
33.75	0.009
34.25	0.009
34.75	0.009
35.25	0.009
35.75	0.009
36.25	0.009
36.75	0.009
37.25	0.009
37.75	0.01
38.25	0.01
38.75	0.01
39.25	0.01
39.75	0.011
40.25	0.011
40.75	0.01
41.25	0.01
41.75	0.011
42.25	0.011
42.75	0.011
43.25	0.011
43.75	0.012
44.25	0.012
44.75	0.012
45.25	0.012
45.75	0.012
46.25	0.012
46.75	0.013
47.25	0.013
47.75	0.013
48.25	0.013
48.75	0.013
49.25	0.013
49.75	0.014
50.25	0.014
50.75	0.014
51.25	0.014
51.75	0.014
52.25	0.014
52.75	0.014
53.25	0.014
53.75	0.015
54.25	0.015
54.75	0.015
55.25	0.015
55.75	0.015
56.25	0.015
56.75	0.015
57.25	0.015
57.75	0.016
58.25	0.016
58.75	0.016
59.25	0.016
59.75	0.016
60.25	0.016
60.75	0.016
61.25	0.016
61.75	0.017
62.25	0.017
62.75	0.017
63.25	0.017
63.75	0.018
64.25	0.018
64.75	0.018
65.25	0.018
65.75	0.018
66.25	0.018
66.75	0.019
67.25	0.019
67.75	0.019
68.25	0.019
68.75	0.019
69.25	0.019
69.75	0.019
70.25	0.019
70.75	0.019
71.25	0.019
71.75	0.02
72.25	0.02
72.75	0.02
73.25	0.02
73.75	0.02
74.25	0.02
74.75	0.021
75.25	0.021
75.75	0.021
76.25	0.021
76.75	0.021
77.25	0.021
77.75	0.021
78.25	0.021
78.75	0.022
79.25	0.022
79.75	0.022
80.25	0.022
80.75	0.023
81.25	0.023
81.75	0.023
82.25	0.023
82.75	0.023
83.25	0.023
83.75	0.023
84.25	0.023
84.75	0.023
85.25	0.023
85.75	0.024
86.25	0.024
86.75	0.024
87.25	0.024
87.75	0.025
88.25	0.025
88.75	0.025
89.25	0.025
89.75	0.025
90.25	0.025
90.75	0.025
91.25	0.025
91.75	0.026
92.25	0.026
92.75	0.026
93.25	0.026
93.75	0.026
94.25	0.026
94.75	0.026
95.25	0.026
95.75	0.027
96.25	0.027
96.75	0.027
97.25	0.027
97.75	0.028
98.25	0.028
98.75	0.028
99.25	0.028
99.75	0.028
100.25	0.028
100.75	0.028
101.25	0.028
101.75	0.028
102.25	0.028
102.75	0.029
103.25	0.029
103.75	0.029
104.25	0.029
104.75	0.029
105.25	0.029
105.75	0.031
106.25	0.031
106.75	0.03
107.25	0.03
107.75	0.03
108.25	0.03
108.75	0.03
109.25	0.03
109.75	0.031
110.25	0.031
110.75	0.031
111.25	0.031
111.75	0.031
112.25	0.031
112.75	0.032
113.25	0.032
113.75	0.032
114.25	0.032
114.75	0.032
115.25	0.032
115.75	0.032
116.25	0.032
116.75	0.033
117.25	0.033
117.75	0.033
118.25	0.033
118.75	0.033
119.25	0.033
119.75	0.034
120.25	0.034
120.75	0.034
121.25	0.034
121.75	0.034
122.25	0.034
122.75	0.034
123.25	0.034
123.75	0.035
124.25	0.035
124.75	0.035
125.25	0.035
125.75	0.035
126.25	0.035
126.75	0.036
127.25	0.036
127.75	0.036
128.25	0.036
128.75	0.036
129.25	0.036
129.75	0.037
130.25	0.037
130.75	0.037
131.25	0.037
131.75	0.037
132.25	0.037
132.75	0.037
133.25	0.037
133.75	0.038
134.25	0.038
134.75	0.038
135.25	0.038
135.75	0.038
136.25	0.038
136.75	0.038
137.25	0.038
137.75	0.039
138.25	0.039
138.75	0.039
139.25	0.039
139.75	0.039
140.25	0.039
140.75	0.04
141.25	0.04
141.75	0.04
142.25	0.04
142.75	0.04
143.25	0.04
143.75	0.041
144.25	0.041
144.75	0.041
145.25	0.041
145.75	0.041
146.25	0.041
146.75	0.041
147.25	0.041
147.75	0.042
148.25	0.042
148.75	0.042
149.25	0.042
149.75	0.042
150.25	0.042
150.75	0.042
151.25	0.042
151.75	0.043
152.25	0.043
152.75	0.043
153.25	0.043
153.75	0.043
154.25	0.043
154.75	0.044
155.25	0.044
155.75	0.044
156.25	0.044
156.75	0.044
157.25	0.044
157.75	0.044
158.25	0.044
158.75	0.045
159.25	0.045
159.75	0.046
160.25	0.046
160.75	0.045
161.25	0.045
161.75	0.045
162.25	0.045
162.75	0.046
163.25	0.046
163.75	0.046
164.25	0.046
164.75	0.046
165.25	0.046
165.75	0.047
166.25	0.047
166.75	0.047
167.25	0.047
167.75	0.047
168.25	0.047
168.75	0.047
169.25	0.047
169.75	0.048
170.25	0.048
170.75	0.048
171.25	0.048
171.75	0.048
172.25	0.048
172.75	0.049
173.25	0.049
173.75	0.049
174.25	0.049
174.75	0.049
175.25	0.049
175.75	0.049
176.25	0.049
176.75	0.05
177.25	0.05
177.75	0.05
178.25	0.05
178.75	0.05
179.25	0.05
179.75	0.05
180.25	0.05
180.75	0.051
181.25	0.051
181.75	0.051
182.25	0.051
182.75	0.051
183.25	0.051
183.75	0.052
184.25	0.052
184.75	0.052
185.25	0.052
185.75	0.052
186.25	0.052
186.75	0.052
187.25	0.052
187.75	0.053
188.25	0.053
188.75	0.053
189.25	0.053
189.75	0.053
190.25	0.053
190.75	0.053
191.25	0.053
191.75	0.054
192.25	0.054
192.75	0.054
193.25	0.054
193.75	0.054
194.25	0.054
194.75	0.055
195.25	0.055
195.75	0.055
196.25	0.055
196.75	0.055
197.25	0.055
197.75	0.055
198.25	0.055
198.75	0.056
199.25	0.056
199.75	0.056
200.25	0.056
200.75	0.056
201.25	0.056
201.75	0.057
202.25	0.057
202.75	0.057
203.25	0.057
203.75	0.057
204.25	0.057
204.75	0.057
205.25	0.057
205.75	0.057
206.25	0.057
206.75	0.058
207.25	0.058
207.75	0.058
208.25	0.058
208.75	0.058
209.25	0.058
209.75	0.059
210.25	0.059
210.75	0.059
211.25	0.059
211.75	0.059
212.25	0.059
212.75	0.059
213.25	0.059
213.75	0.06
214.25	0.06
214.75	0.06
215.25	0.06
215.75	0.06
216.25	0.06
216.75	0.06
217.25	0.06
217.75	0.061
218.25	0.061
218.75	0.061
219.25	0.061
219.75	0.061
220.25	0.061
220.75	0.062
221.25	0.062
221.75	0.062
222.25	0.062
222.75	0.062
223.25	0.062
223.75	0.063
224.25	0.063
224.75	0.063
225.25	0.063
225.75	0.063
226.25	0.063
226.75	0.063
227.25	0.063
227.75	0.064
228.25	0.064
228.75	0.064
229.25	0.064
229.75	0.064
230.25	0.064
230.75	0.064
231.25	0.064
231.75	0.065
232.25	0.065
232.75	0.065
233.25	0.065
233.75	0.065
234.25	0.065
234.75	0.065
235.25	0.065
235.75	0.066
236.25	0.066
236.75	0.066
237.25	0.066
237.75	0.066
238.25	0.066
238.75	0.067
239.25	0.067
239.75	0.067
240.25	0.067
240.75	0.067
241.25	0.067
241.75	0.067
242.25	0.067
242.75	0.068
243.25	0.068
243.75	0.068
244.25	0.068
244.75	0.068
245.25	0.068
245.75	0.068
246.25	0.068
246.75	0.069
247.25	0.069
247.75	0.069
248.25	0.069
248.75	0.069
249.25	0.069
249.75	0.069
250.25	0.069
250.75	0.07
251.25	0.07
251.75	0.07
252.25	0.07
252.75	0.07
253.25	0.07
253.75	0.071
254.25	0.071
254.75	0.071
255.25	0.071
255.75	0.071
256.25	0.071
256.75	0.071
257.25	0.071
257.75	0.071
258.25	0.071
258.75	0.072
259.25	0.072
259.75	0.072
260.25	0.072
260.75	0.072
261.25	0.072
261.75	0.073
262.25	0.073
262.75	0.073
263.25	0.073
263.75	0.074
264.25	0.074
264.75	0.074
265.25	0.074
265.75	0.074
266.25	0.074
266.75	0.074
267.25	0.074
267.75	0.075
268.25	0.075
268.75	0.075
269.25	0.075
269.75	0.075
270.25	0.075
270.75	0.075
271.25	0.075
271.75	0.075
272.25	0.075
272.75	0.076
273.25	0.076
273.75	0.076
274.25	0.076
274.75	0.076
275.25	0.076
275.75	0.077
276.25	0.077
276.75	0.077
277.25	0.077
277.75	0.077
278.25	0.077
278.75	0.077
279.25	0.077
279.75	0.078
280.25	0.078
280.75	0.078
281.25	0.078
281.75	0.078
282.25	0.078
282.75	0.078
283.25	0.078
283.75	0.078
284.25	0.078
284.75	0.079
285.25	0.079
285.75	0.079
286.25	0.079
286.75	0.079
287.25	0.079
287.75	0.08
288.25	0.08
288.75	0.08
289.25	0.08
289.75	0.08
290.25	0.08
290.75	0.081
291.25	0.081
291.75	0.081
292.25	0.081
292.75	0.081
293.25	0.081
293.75	0.081
