0,1	39,466
0,3	39,491
0,5	39,541
0,7	39,48
0,9	39,48
1,1	39,502
1,3	39,48
1,5	39,486
1,7	39,53
1,9	39,48
2,1	39,524
2,3	39,546
2,5	39,579
2,7	39,497
2,9	39,519
3,1	39,53
3,3	39,552
3,5	39,508
3,7	39,552
3,9	39,541
4,1	39,541
4,3	39,541
4,5	39,563
4,7	39,552
4,9	39,486
5,1	39,557
5,3	39,574
5,5	39,557
5,7	39,541
5,9	39,546
6,1	39,562
6,3	39,589
6,5	39,59
6,7	39,557
6,9	39,535
7,1	39,585
7,3	39,545
7,5	39,552
7,7	39,563
7,9	39,519
8,1	39,579
8,3	39,535
8,5	39,574
8,7	39,59
8,9	39,59
9,1	39,557
9,3	39,579
9,5	39,574
9,7	39,557
9,9	39,546
10,1	39,546
10,3	39,584
10,5	39,59
10,7	39,59
10,9	39,59
11,1	39,579
11,3	39,563
11,5	39,579
11,7	39,595
11,9	39,584
12,1	39,563
12,3	39,546
12,5	39,574
12,7	39,578
12,9	39,568
13,1	39,59
13,3	39,574
13,5	39,59
13,7	39,59
13,9	39,59
14,1	39,59
14,3	39,595
14,5	39,635
14,7	39,61
14,9	39,584
15,1	39,589
15,3	39,6
15,5	39,585
15,7	39,59
15,9	39,6
16,1	39,59
16,3	39,585
16,5	39,59
16,7	39,59
16,9	39,595
17,1	39,568
17,3	39,568
17,5	39,595
17,7	39,59
17,9	39,563
18,1	39,574
18,3	39,585
18,5	39,59
18,7	39,595
18,9	39,59
19,1	39,59
19,3	39,59
19,5	39,568
19,7	39,59
19,9	39,585
20,1	39,61
20,3	39,552
20,5	39,585
20,7	39,6
20,9	39,59
21,1	39,579
21,3	39,604
21,5	39,585
21,7	39,63
21,9	39,63
22,1	39,579
22,3	39,6
22,5	39,61
22,7	39,6
22,9	39,568
23,1	39,59
23,3	39,615
23,5	39,59
23,7	39,59
23,9	39,59
24,1	39,552
24,3	39,61
24,5	39,59
24,7	39,585
24,9	39,59
25,1	39,568
25,3	39,625
25,5	39,546
25,7	39,568
25,9	39,568
26,1	39,595
26,3	39,594
26,5	39,61
26,7	39,6
26,9	39,6
27,1	39,562
27,3	39,563
27,5	39,64
27,7	39,59
27,9	39,59
28,1	39,595
28,3	39,62
28,5	39,605
28,7	39,59
28,9	39,574
29,1	39,595
29,3	39,6
29,5	39,594
29,7	39,595
29,9	39,6
30,1	39,59
30,3	39,557
30,5	39,6
30,7	39,595
30,9	39,59
31,1	39,579
31,3	39,579
31,5	39,59
31,7	39,574
31,9	39,563
32,1	39,584
32,3	39,59
32,5	39,557
32,7	39,59
32,9	39,579
33,1	39,573
33,3	39,605
33,5	39,574
33,7	39,59
33,9	39,59
34,1	39,6
34,3	39,563
34,5	39,6
34,7	39,615
34,9	39,594
35,1	39,574
35,3	39,59
35,5	39,59
35,7	39,595
35,9	39,61
36,1	39,585
36,3	39,568
36,5	39,563
36,7	39,579
36,9	39,585
37,1	39,59
37,3	39,568
37,5	39,595
37,7	39,594
37,9	39,588
38,1	39,584
38,3	39,585
38,5	39,589
38,7	39,605
38,9	39,552
39,1	39,579
39,3	39,595
39,5	39,568
39,7	39,6
39,9	39,574
40,1	39,594
40,3	39,6
40,5	39,59
40,7	39,6
40,9	39,59
41,1	39,595
41,3	39,59
41,5	39,595
41,7	39,625
41,9	39,6
42,1	39,635
42,3	39,635
42,5	39,573
42,7	39,579
42,9	39,595
43,1	39,62
43,3	39,625
43,5	39,579
43,7	39,59
43,9	39,59
44,1	39,61
44,3	39,574
44,5	39,568
44,7	39,615
44,9	39,59
45,1	39,584
45,3	39,59
45,5	39,59
45,7	39,59
45,9	39,595
46,1	39,59
46,3	39,595
46,5	39,59
46,7	39,59
46,9	39,584
47,1	39,585
47,3	39,62
47,5	39,625
47,7	39,605
47,9	39,6
48,1	39,63
48,3	39,585
48,5	39,557
48,7	39,635
48,9	39,579
49,1	39,59
49,3	39,63
49,5	39,595
49,7	39,625
49,9	39,64
50,1	39,595
50,3	39,574
50,5	39,605
50,7	39,595
50,9	39,59
51,1	39,59
51,3	39,59
51,5	39,584
51,7	39,62
51,9	39,59
52,1	39,605
52,3	39,598
52,5	39,61
52,7	39,61
52,9	39,675
53,1	39,63
53,3	39,594
53,5	39,6
53,7	39,59
53,9	39,59
54,1	39,585
54,3	39,59
54,5	39,59
54,7	39,59
54,9	39,563
55,1	39,59
55,3	39,59
55,5	39,605
55,7	39,595
55,9	39,59
56,1	39,59
56,3	39,552
56,5	39,546
56,7	39,59
56,9	39,6
57,1	39,594
57,3	39,584
57,5	39,59
57,7	39,579
57,9	39,59
58,1	39,573
58,3	39,59
58,5	39,579
58,7	39,579
58,9	39,585
59,1	39,63
59,3	39,59
59,5	39,599
59,7	39,635
59,9	39,6
60,1	39,625
60,3	39,59
60,5	39,595
60,7	39,579
60,9	39,584
61,1	39,595
61,3	39,6
61,5	39,59
61,7	39,579
61,9	39,645
62,1	39,64
62,3	39,59
62,5	39,625
62,7	39,579
62,9	39,63
63,1	39,605
63,3	39,625
63,5	39,605
63,7	39,595
63,9	39,62
64,1	39,59
64,3	39,615
64,5	39,665
64,7	39,66
64,9	39,65
65,1	39,665
65,3	39,615
65,5	39,66
65,7	39,615
65,9	39,61
66,1	39,62
66,3	39,583
66,5	39,65
66,7	39,608
66,9	39,584
67,1	39,615
67,3	39,625
67,5	39,595
67,7	39,62
67,9	39,595
68,1	39,6
68,3	39,6
68,5	39,574
68,7	39,59
68,9	39,59
69,1	39,6
69,3	39,587
69,5	39,573
69,7	39,595
69,9	39,579
70,1	39,567
70,3	39,625
70,5	39,615
70,7	39,61
70,9	39,595
71,1	39,595
71,3	39,6
71,5	39,61
71,7	39,595
71,9	39,615
72,1	39,619
72,3	39,64
72,5	39,655
72,7	39,6
72,9	39,62
73,1	39,6
73,3	39,585
73,5	39,59
73,7	39,645
73,9	39,62
74,1	39,635
74,3	39,595
74,5	39,574
74,7	39,645
74,9	39,665
75,1	39,595
75,3	39,615
75,5	39,578
75,7	39,615
75,9	39,583
76,1	39,635
76,3	39,579
76,5	39,535
76,7	39,62
76,9	39,615
77,1	39,59
77,3	39,589
77,5	39,572
77,7	39,62
77,9	39,62
78,1	39,625
78,3	39,584
78,5	39,585
78,7	39,64
78,9	39,59
79,1	39,635
79,3	39,594
79,5	39,6
79,7	39,574
79,9	39,64
80,1	39,62
80,3	39,64
80,5	39,579
80,7	39,62
80,9	39,605
81,1	39,59
81,3	39,552
81,5	39,579
81,7	39,625
81,9	39,59
82,1	39,574
82,3	39,59
82,5	39,579
82,7	39,59
82,9	39,568
83,1	39,595
83,3	39,635
83,5	39,579
83,7	39,6
83,9	39,605
84,1	39,579
84,3	39,595
84,5	39,59
84,7	39,61
84,9	39,625
85,1	39,584
85,3	39,595
85,5	39,61
85,7	39,53
85,9	39,585
86,1	39,6
86,3	39,568
86,5	39,563
86,7	39,557
86,9	39,595
87,1	39,59
87,3	39,59
87,5	39,578
87,7	39,59
87,9	39,595
88,1	39,585
88,3	39,604
88,5	39,595
88,7	39,59
88,9	39,61
89,1	39,64
89,3	39,589
89,5	39,605
89,7	39,574
89,9	39,62
90,1	39,63
90,3	39,59
90,5	39,59
90,7	39,579
90,9	39,61
91,1	39,6
91,3	39,625
91,5	39,6
91,7	39,64
91,9	39,573
92,1	39,605
92,3	39,615
92,5	39,61
92,7	39,625
92,9	39,59
93,1	39,6
93,3	39,582
93,5	39,579
93,7	39,589
93,9	39,59
94,1	39,59
94,3	39,585
94,5	39,585
94,7	39,589
94,9	39,63
95,1	39,6
95,3	39,62
95,5	39,595
95,7	39,563
95,9	39,605
96,1	39,625
96,3	39,61
96,5	39,605
96,7	39,62
96,9	39,59
97,1	39,61
97,3	39,62
97,5	39,568
97,7	39,557
97,9	39,59
98,1	39,595
98,3	39,6
98,5	39,59
98,7	39,595
98,9	39,6
99,1	39,65
99,3	39,615
99,5	39,59
99,7	39,62
99,9	39,63
100,1	39,605
100,3	39,582
100,5	39,599
100,7	39,6
100,9	39,64
101,1	39,595
101,3	39,608
101,5	39,59
101,7	39,595
101,9	39,595
102,1	39,595
102,3	39,585
102,5	39,62
102,7	39,594
102,9	39,59
103,1	39,595
103,3	39,562
103,5	39,574
103,7	39,59
103,9	39,568
104,1	39,595
104,3	39,6
104,5	39,61
104,7	39,618
104,9	39,594
105,1	39,645
105,3	39,605
105,5	39,675
105,7	39,63
105,9	39,62
106,1	39,64
106,3	39,635
106,5	39,6
106,7	39,6
106,9	39,568
107,1	39,61
107,3	39,625
107,5	39,573
107,7	39,6
107,9	39,605
108,1	39,62
108,3	39,625
108,5	39,59
108,7	39,61
108,9	39,579
109,1	39,59
109,3	39,59
109,5	39,563
109,7	39,6
109,9	39,59
110,1	39,59
110,3	39,605
110,5	39,61
110,7	39,6
110,9	39,524
111,1	39,59
111,3	39,579
111,5	39,585
111,7	39,59
111,9	39,625
112,1	39,59
112,3	39,595
112,5	39,568
112,7	39,574
112,9	39,589
113,1	39,579
113,3	39,557
113,5	39,59
113,7	39,589
113,9	39,59
114,1	39,585
114,3	39,595
114,5	39,59
114,7	39,59
114,9	39,59
115,1	39,635
115,3	39,585
115,5	39,59
115,7	39,59
115,9	39,59
116,1	39,605
116,3	39,61
116,5	39,588
116,7	39,574
116,9	39,59
117,1	39,579
117,3	39,574
117,5	39,595
117,7	39,59
117,9	39,605
118,1	39,574
118,3	39,557
118,5	39,568
118,7	39,574
118,9	39,595
119,1	39,59
119,3	39,615
119,5	39,625
119,7	39,615
119,9	39,6
120,1	39,605
120,3	39,59
120,5	39,594
120,7	39,6
120,9	39,61
121,1	39,59
121,3	39,599
121,5	39,59
121,7	39,605
121,9	39,605
122,1	39,585
122,3	39,59
122,5	39,595
122,7	39,59
122,9	39,589
123,1	39,599
123,3	39,6
123,5	39,6
123,7	39,59
123,9	39,604
124,1	39,63
124,3	39,59
124,5	39,583
124,7	39,585
124,9	39,595
125,1	39,59
125,3	39,59
125,5	39,6
125,7	39,595
125,9	39,59
126,1	39,625
126,3	39,589
126,5	39,594
126,7	39,589
126,9	39,589
127,1	39,62
127,3	39,595
127,5	39,615
127,7	39,605
127,9	39,6
128,1	39,6
128,3	39,568
128,5	39,59
128,7	39,595
128,9	39,59
129,1	39,59
129,3	39,59
129,5	39,593
129,7	39,574
129,9	39,59
130,1	39,59
130,3	39,605
130,5	39,63
130,7	39,594
130,9	39,6
131,1	39,59
131,3	39,6
131,5	39,59
131,7	39,6
131,9	39,568
132,1	39,574
132,3	39,59
132,5	39,563
132,7	39,585
132,9	39,513
133,1	39,574
133,3	39,59
133,5	39,6
133,7	39,552
133,9	39,59
134,1	39,574
134,3	39,59
134,5	39,595
134,7	39,574
134,9	39,615
135,1	39,583
135,3	39,59
135,5	39,605
135,7	39,552
135,9	39,563
136,1	39,59
136,3	39,589
