1,0	1,099
3,0	1,064
5,0	1,044
7,0	1,034
9,0	1,023
11,0	1,01
13,0	0,991
15,0	0,981
17,0	0,964
19,0	0,943
21,0	0,93
23,0	0,925
25,0	0,912
27,0	0,898
29,0	0,885
31,0	0,871
33,0	0,869
35,0	0,858
37,0	0,847
39,0	0,838
41,0	0,831
43,0	0,818
45,0	0,808
47,0	0,801
49,0	0,794
51,0	0,775
53,0	0,772
55,0	0,766
57,0	0,753
59,0	0,746
61,0	0,742
63,0	0,74
65,0	0,729
67,0	0,723
69,0	0,714
71,0	0,716
73,0	0,708
75,0	0,704
77,0	0,7
79,0	0,693
81,0	0,681
83,0	0,681
85,0	0,675
87,0	0,669
89,0	0,667
91,0	0,665
93,0	0,653
95,0	0,656
97,0	0,649
99,0	0,645
101,0	0,643
103,0	0,64
105,0	0,645
107,0	0,638
109,0	0,636
111,0	0,631
113,0	0,638
115,0	0,626
117,0	0,622
119,0	0,618
121,0	0,61
123,0	0,609
125,0	0,609
127,0	0,608
129,0	0,598
131,0	0,596
133,0	0,595
135,0	0,589
137,0	0,59
139,0	0,588
141,0	0,582
143,0	0,586
145,0	0,579
147,0	0,58
149,0	0,587
151,0	0,582
153,0	0,578
155,0	0,574
157,0	0,574
159,0	0,572
161,0	0,569
163,0	0,564
165,0	0,566
167,0	0,563
169,0	0,564
171,0	0,563
173,0	0,56
175,0	0,558
177,0	0,556
179,0	0,553
181,0	0,552
183,0	0,551
185,0	0,551
187,0	0,548
189,0	0,548
191,0	0,551
193,0	0,548
195,0	0,546
197,0	0,544
199,0	0,546
201,0	0,541
203,0	0,543
205,0	0,538
207,0	0,54
209,0	0,541
211,0	0,535
213,0	0,538
215,0	0,537
217,0	0,537
219,0	0,536
221,0	0,54
223,0	0,541
225,0	0,536
227,0	0,536
229,0	0,538
231,0	0,539
233,0	0,543
235,0	0,542
237,0	0,538
239,0	0,535
241,0	0,533
243,0	0,54
245,0	0,534
247,0	0,542
249,0	0,543
251,0	0,545
253,0	0,545
255,0	0,546
257,0	0,549
259,0	0,55
261,0	0,546
263,0	0,541
265,0	0,541
267,0	0,545
269,0	0,542
271,0	0,548
273,0	0,548
275,0	0,555
277,0	0,544
279,0	0,542
281,0	0,532
283,0	0,529
285,0	0,536
287,0	0,539
289,0	0,538
291,0	0,538
293,0	0,53
295,0	0,525
297,0	0,527
299,0	0,527
301,0	0,527
303,0	0,53
305,0	0,524
307,0	0,521
309,0	0,527
311,0	0,527
313,0	0,517
315,0	0,517
317,0	0,514
319,0	0,518
321,0	0,521
323,0	0,524
325,0	0,523
327,0	0,519
329,0	0,516
331,0	0,525
333,0	0,527
335,0	0,533
337,0	0,54
339,0	0,532
341,0	0,536
343,0	0,532
345,0	0,527
347,0	0,533
349,0	0,531
351,0	0,524
353,0	0,533
355,0	0,535
357,0	0,533
359,0	0,533
361,0	0,538
363,0	0,534
365,0	0,534
367,0	0,533
369,0	0,532
371,0	0,531
373,0	0,53
375,0	0,526
377,0	0,52
379,0	0,527
381,0	0,523
383,0	0,527
385,0	0,527
387,0	0,523
389,0	0,521
391,0	0,518
393,0	0,518
395,0	0,516
397,0	0,52
399,0	0,527
401,0	0,528
403,0	0,529
405,0	0,525
407,0	0,518
409,0	0,521
411,0	0,528
413,0	0,519
415,0	0,524
417,0	0,531
419,0	0,535
421,0	0,532
423,0	0,53
425,0	0,526
427,0	0,522
429,0	0,531
431,0	0,533
433,0	0,536
435,0	0,541
437,0	0,537
439,0	0,538
441,0	0,538
443,0	0,54
445,0	0,546
447,0	0,542
449,0	0,535
451,0	0,538
453,0	0,537
455,0	0,526
457,0	0,526
459,0	0,532
461,0	0,526
463,0	0,523
465,0	0,523
467,0	0,522
469,0	0,521
471,0	0,521
473,0	0,522
475,0	0,527
477,0	0,524
479,0	0,512
481,0	0,521
483,0	0,517
485,0	0,52
487,0	0,516
489,0	0,52
491,0	0,515
493,0	0,513
495,0	0,516
497,0	0,515
499,0	0,516
501,0	0,517
503,0	0,509
505,0	0,518
507,0	0,527
509,0	0,526
511,0	0,524
513,0	0,515
515,0	0,523
517,0	0,527
519,0	0,525
521,0	0,526
523,0	0,529
525,0	0,523
527,0	0,524
529,0	0,524
531,0	0,522
533,0	0,52
535,0	0,517
537,0	0,518
539,0	0,524
541,0	0,528
543,0	0,525
545,0	0,527
547,0	0,526
549,0	0,518
551,0	0,531
553,0	0,534
555,0	0,527
557,0	0,534
559,0	0,533
561,0	0,533
563,0	0,528
565,0	0,525
567,0	0,533
569,0	0,54
571,0	0,532
573,0	0,524
575,0	0,528
577,0	0,526
579,0	0,535
581,0	0,53
583,0	0,529
585,0	0,535
587,0	0,525
589,0	0,528
591,0	0,535
593,0	0,529
595,0	0,532
597,0	0,528
599,0	0,53
601,0	0,532
603,0	0,525
605,0	0,529
607,0	0,527
609,0	0,524
611,0	0,529
613,0	0,523
615,0	0,527
617,0	0,526
619,0	0,529
621,0	0,523
623,0	0,532
625,0	0,53
627,0	0,529
629,0	0,532
631,0	0,535
633,0	0,531
635,0	0,531
637,0	0,525
639,0	0,526
641,0	0,527
