0,1	29,534
0,3	29,595
0,5	29,605
0,7	29,524
0,9	29,59
1,1	29,56
1,3	29,515
1,5	29,59
1,7	29,545
1,9	29,56
2,1	29,6
2,3	29,56
2,5	29,585
2,7	29,605
2,9	29,56
3,1	29,535
3,3	29,61
3,5	29,52
3,7	29,58
3,9	29,53
4,1	29,575
4,3	29,57
4,5	29,575
4,7	29,514
4,9	29,55
5,1	29,565
5,3	29,6
5,5	29,6
5,7	29,555
5,9	29,595
6,1	29,645
6,3	29,6
6,5	29,575
6,7	29,58
6,9	29,54
7,1	29,595
7,3	29,6
7,5	29,585
7,7	29,6
7,9	29,6
8,1	29,565
8,3	29,575
8,5	29,6
8,7	29,61
8,9	29,585
9,1	29,585
9,3	29,57
9,5	29,58
9,7	29,59
9,9	29,6
10,1	29,56
10,3	29,6
10,5	29,62
10,7	29,62
10,9	29,555
11,1	29,565
11,3	29,6
11,5	29,56
11,7	29,615
11,9	29,605
12,1	29,595
12,3	29,59
12,5	29,63
12,7	29,605
12,9	29,6
13,1	29,595
13,3	29,595
13,5	29,58
13,7	29,62
13,9	29,6
14,1	29,61
14,3	29,575
14,5	29,605
14,7	29,615
14,9	29,655
15,1	29,565
15,3	29,57
15,5	29,605
15,7	29,62
15,9	29,585
16,1	29,6
16,3	29,56
16,5	29,645
16,7	29,63
16,9	29,57
17,1	29,565
17,3	29,595
17,5	29,56
17,7	29,525
17,9	29,6
18,1	29,56
18,3	29,605
18,5	29,615
18,7	29,615
18,9	29,595
19,1	29,59
19,3	29,585
19,5	29,565
19,7	29,58
19,9	29,58
20,1	29,575
20,3	29,585
20,5	29,595
20,7	29,64
20,9	29,595
21,1	29,585
21,3	29,56
21,5	29,58
21,7	29,57
21,9	29,585
22,1	29,6
22,3	29,59
22,5	29,555
22,7	29,605
22,9	29,61
23,1	29,585
23,3	29,6
23,5	29,6
23,7	29,6
23,9	29,56
24,1	29,595
24,3	29,575
24,5	29,6
24,7	29,64
24,9	29,565
25,1	29,585
25,3	29,524
25,5	29,6
25,7	29,555
25,9	29,54
26,1	29,59
26,3	29,6
26,5	29,585
26,7	29,595
26,9	29,575
27,1	29,59
27,3	29,487
27,5	29,575
27,7	29,59
27,9	29,615
28,1	29,55
28,3	29,61
28,5	29,565
28,7	29,58
28,9	29,525
29,1	29,595
29,3	29,595
29,5	29,595
29,7	29,63
29,9	29,58
30,1	29,595
30,3	29,625
30,5	29,62
30,7	29,565
30,9	29,61
31,1	29,595
31,3	29,59
31,5	29,56
31,7	29,57
31,9	29,575
32,1	29,585
32,3	29,57
32,5	29,575
32,7	29,64
32,9	29,605
33,1	29,555
33,3	29,518
33,5	29,52
33,7	29,555
33,9	29,595
34,1	29,565
34,3	29,595
34,5	29,64
34,7	29,615
34,9	29,6
35,1	29,61
35,3	29,61
35,5	29,585
35,7	29,56
35,9	29,585
36,1	29,56
36,3	29,585
36,5	29,59
36,7	29,585
36,9	29,595
37,1	29,6
37,3	29,585
37,5	29,565
37,7	29,57
37,9	29,585
38,1	29,595
38,3	29,59
38,5	29,565
38,7	29,6
38,9	29,59
39,1	29,585
39,3	29,595
39,5	29,585
39,7	29,58
39,9	29,59
40,1	29,54
40,3	29,6
40,5	29,59
40,7	29,6
40,9	29,565
41,1	29,6
41,3	29,565
41,5	29,519
41,7	29,525
41,9	29,55
42,1	29,61
42,3	29,57
42,5	29,555
42,7	29,625
42,9	29,6
43,1	29,58
43,3	29,56
43,5	29,6
43,7	29,55
43,9	29,55
44,1	29,6
44,3	29,56
44,5	29,555
44,7	29,6
44,9	29,6
45,1	29,605
45,3	29,575
45,5	29,6
45,7	29,535
45,9	29,545
46,1	29,52
46,3	29,575
46,5	29,575
46,7	29,534
46,9	29,57
47,1	29,555
47,3	29,56
47,5	29,54
47,7	29,585
47,9	29,595
48,1	29,535
48,3	29,55
48,5	29,545
48,7	29,585
48,9	29,585
49,1	29,535
49,3	29,555
49,5	29,575
49,7	29,595
49,9	29,58
50,1	29,6
50,3	29,565
50,5	29,57
50,7	29,59
50,9	29,6
51,1	29,585
51,3	29,57
51,5	29,575
51,7	29,53
51,9	29,58
52,1	29,575
52,3	29,54
52,5	29,565
52,7	29,58
52,9	29,6
53,1	29,575
53,3	29,56
53,5	29,6
53,7	29,6
53,9	29,6
54,1	29,6
54,3	29,6
54,5	29,56
54,7	29,6
54,9	29,59
55,1	29,555
55,3	29,595
55,5	29,57
55,7	29,58
55,9	29,6
56,1	29,58
56,3	29,56
56,5	29,535
56,7	29,56
56,9	29,56
57,1	29,59
57,3	29,545
57,5	29,57
57,7	29,529
57,9	29,58
58,1	29,545
58,3	29,59
58,5	29,595
58,7	29,59
58,9	29,509
59,1	29,56
59,3	29,585
59,5	29,565
59,7	29,565
59,9	29,545
60,1	29,57
60,3	29,6
60,5	29,575
60,7	29,51
60,9	29,595
61,1	29,525
61,3	29,57
61,5	29,57
61,7	29,595
61,9	29,585
62,1	29,58
62,3	29,56
62,5	29,58
62,7	29,55
62,9	29,62
63,1	29,575
63,3	29,555
63,5	29,545
63,7	29,535
63,9	29,515
64,1	29,585
64,3	29,6
64,5	29,595
64,7	29,56
64,9	29,56
65,1	29,56
65,3	29,56
65,5	29,53
65,7	29,57
65,9	29,565
66,1	29,59
66,3	29,539
66,5	29,545
66,7	29,515
66,9	29,565
67,1	29,59
67,3	29,575
67,5	29,565
67,7	29,585
67,9	29,585
68,1	29,58
68,3	29,605
68,5	29,565
68,7	29,56
68,9	29,52
69,1	29,51
69,3	29,58
69,5	29,585
69,7	29,565
69,9	29,52
70,1	29,58
70,3	29,585
70,5	29,535
70,7	29,519
70,9	29,575
71,1	29,615
71,3	29,53
71,5	29,56
71,7	29,56
71,9	29,61
72,1	29,585
72,3	29,58
72,5	29,535
72,7	29,498
72,9	29,595
73,1	29,6
73,3	29,595
73,5	29,59
73,7	29,605
73,9	29,559
74,1	29,53
74,3	29,6
74,5	29,54
74,7	29,58
74,9	29,605
75,1	29,595
75,3	29,6
75,5	29,575
75,7	29,595
75,9	29,545
76,1	29,565
76,3	29,525
76,5	29,575
76,7	29,56
76,9	29,595
77,1	29,595
77,3	29,544
77,5	29,54
77,7	29,58
77,9	29,56
78,1	29,575
78,3	29,555
78,5	29,57
78,7	29,54
78,9	29,51
79,1	29,57
79,3	29,565
79,5	29,57
79,7	29,535
79,9	29,545
80,1	29,56
80,3	29,58
80,5	29,56
80,7	29,56
80,9	29,57
81,1	29,615
81,3	29,6
81,5	29,55
81,7	29,59
81,9	29,595
82,1	29,54
82,3	29,585
82,5	29,585
82,7	29,585
82,9	29,55
83,1	29,59
83,3	29,58
83,5	29,58
83,7	29,565
83,9	29,559
84,1	29,6
84,3	29,549
84,5	29,52
84,7	29,53
84,9	29,575
85,1	29,605
85,3	29,565
85,5	29,575
85,7	29,56
85,9	29,565
86,1	29,57
86,3	29,55
86,5	29,6
86,7	29,6
86,9	29,534
87,1	29,6
87,3	29,57
87,5	29,565
87,7	29,585
87,9	29,54
88,1	29,6
88,3	29,585
88,5	29,56
88,7	29,555
88,9	29,57
89,1	29,6
89,3	29,57
89,5	29,545
89,7	29,59
89,9	29,545
90,1	29,52
90,3	29,59
90,5	29,6
90,7	29,565
90,9	29,595
91,1	29,6
91,3	29,6
91,5	29,555
91,7	29,55
91,9	29,575
92,1	29,615
92,3	29,57
92,5	29,585
92,7	29,55
92,9	29,59
93,1	29,61
93,3	29,6
93,5	29,56
93,7	29,585
93,9	29,57
94,1	29,555
94,3	29,525
94,5	29,545
94,7	29,555
94,9	29,575
95,1	29,555
95,3	29,57
95,5	29,575
95,7	29,565
95,9	29,575
96,1	29,535
96,3	29,545
96,5	29,585
96,7	29,55
96,9	29,545
97,1	29,56
97,3	29,6
97,5	29,6
97,7	29,61
97,9	29,62
98,1	29,56
98,3	29,6
98,5	29,6
98,7	29,55
98,9	29,575
99,1	29,595
99,3	29,56
99,5	29,585
99,7	29,6
99,9	29,6
100,1	29,54
100,3	29,565
100,5	29,59
